date,commodity,mandi,district,min_price,max_price,modal_price,arrivals_tonnes,variety,grade,source,fetched_at
2025-05-27,Turmeric,Pune (Market Yard),Pune,14081,18414,16247,19.21,Demo composite,Demo,demo_generated,
2025-05-28,Turmeric,Pune (Market Yard),Pune,14691,18176,16434,17.72,Demo composite,Demo,demo_generated,
2025-05-29,Turmeric,Pune (Market Yard),Pune,14466,18178,16322,18.15,Demo composite,Demo,demo_generated,
2025-05-30,Turmeric,Pune (Market Yard),Pune,15451,19540,17495,17.81,Demo composite,Demo,demo_generated,
2025-05-31,Turmeric,Pune (Market Yard),Pune,14908,19520,17214,19.6,Demo composite,Demo,demo_generated,
2025-06-01,Turmeric,Pune (Market Yard),Pune,14228,16746,15487,20.4,Demo composite,Demo,demo_generated,
2025-06-02,Turmeric,Pune (Market Yard),Pune,12474,16682,14578,25.26,Demo composite,Demo,demo_generated,
2025-06-03,Turmeric,Pune (Market Yard),Pune,13418,17495,15456,18.67,Demo composite,Demo,demo_generated,
2025-06-04,Turmeric,Pune (Market Yard),Pune,14428,17357,15893,20.88,Demo composite,Demo,demo_generated,
2025-06-05,Turmeric,Pune (Market Yard),Pune,13651,18215,15933,20.08,Demo composite,Demo,demo_generated,
2025-06-06,Turmeric,Pune (Market Yard),Pune,13703,18141,15922,20.44,Demo composite,Demo,demo_generated,
2025-06-07,Turmeric,Pune (Market Yard),Pune,13585,18325,15955,17.57,Demo composite,Demo,demo_generated,
2025-06-08,Turmeric,Pune (Market Yard),Pune,14113,18113,16113,20.68,Demo composite,Demo,demo_generated,
2025-06-09,Turmeric,Pune (Market Yard),Pune,13616,17003,15309,24.75,Demo composite,Demo,demo_generated,
2025-06-10,Turmeric,Pune (Market Yard),Pune,14207,17337,15772,19.84,Demo composite,Demo,demo_generated,
2025-06-11,Turmeric,Pune (Market Yard),Pune,14369,17224,15797,18.79,Demo composite,Demo,demo_generated,
2025-06-12,Turmeric,Pune (Market Yard),Pune,14214,17047,15630,17.66,Demo composite,Demo,demo_generated,
2025-06-13,Turmeric,Pune (Market Yard),Pune,14422,18083,16252,18.14,Demo composite,Demo,demo_generated,
2025-06-14,Turmeric,Pune (Market Yard),Pune,12888,16874,14881,20.71,Demo composite,Demo,demo_generated,
2025-06-15,Turmeric,Pune (Market Yard),Pune,14294,18026,16160,20.29,Demo composite,Demo,demo_generated,
2025-06-16,Turmeric,Pune (Market Yard),Pune,12572,16285,14428,24.76,Demo composite,Demo,demo_generated,
2025-06-17,Turmeric,Pune (Market Yard),Pune,13846,17369,15608,19.75,Demo composite,Demo,demo_generated,
2025-06-18,Turmeric,Pune (Market Yard),Pune,13334,17704,15519,19.13,Demo composite,Demo,demo_generated,
2025-06-19,Turmeric,Pune (Market Yard),Pune,14274,18122,16198,18.48,Demo composite,Demo,demo_generated,
2025-06-20,Turmeric,Pune (Market Yard),Pune,14662,17388,16025,18.9,Demo composite,Demo,demo_generated,
2025-06-21,Turmeric,Pune (Market Yard),Pune,14135,17804,15969,17.61,Demo composite,Demo,demo_generated,
2025-06-22,Turmeric,Pune (Market Yard),Pune,13683,17029,15356,17.63,Demo composite,Demo,demo_generated,
2025-06-23,Turmeric,Pune (Market Yard),Pune,12727,16108,14418,24.52,Demo composite,Demo,demo_generated,
2025-06-24,Turmeric,Pune (Market Yard),Pune,13485,18119,15802,17.13,Demo composite,Demo,demo_generated,
2025-06-25,Turmeric,Pune (Market Yard),Pune,13847,17783,15815,17.65,Demo composite,Demo,demo_generated,
2025-06-26,Turmeric,Pune (Market Yard),Pune,14517,17573,16045,18.34,Demo composite,Demo,demo_generated,
2025-06-27,Turmeric,Pune (Market Yard),Pune,14241,16745,15493,17.2,Demo composite,Demo,demo_generated,
2025-06-28,Turmeric,Pune (Market Yard),Pune,13268,16161,14715,19.9,Demo composite,Demo,demo_generated,
2025-06-29,Turmeric,Pune (Market Yard),Pune,13918,18124,16021,19.59,Demo composite,Demo,demo_generated,
2025-06-30,Turmeric,Pune (Market Yard),Pune,13081,16224,14652,24.06,Demo composite,Demo,demo_generated,
2025-07-01,Turmeric,Pune (Market Yard),Pune,13332,15886,14609,19.68,Demo composite,Demo,demo_generated,
2025-07-02,Turmeric,Pune (Market Yard),Pune,12632,14872,13752,19.21,Demo composite,Demo,demo_generated,
2025-07-03,Turmeric,Pune (Market Yard),Pune,13486,15952,14719,18.42,Demo composite,Demo,demo_generated,
2025-07-04,Turmeric,Pune (Market Yard),Pune,12886,17295,15091,18.45,Demo composite,Demo,demo_generated,
2025-07-05,Turmeric,Pune (Market Yard),Pune,13209,16205,14707,17.44,Demo composite,Demo,demo_generated,
2025-07-06,Turmeric,Pune (Market Yard),Pune,12636,16334,14485,17.69,Demo composite,Demo,demo_generated,
2025-07-07,Turmeric,Pune (Market Yard),Pune,12335,15698,14016,24.99,Demo composite,Demo,demo_generated,
2025-07-08,Turmeric,Pune (Market Yard),Pune,12498,15797,14147,20.62,Demo composite,Demo,demo_generated,
2025-07-09,Turmeric,Pune (Market Yard),Pune,12476,15388,13932,19.55,Demo composite,Demo,demo_generated,
2025-07-10,Turmeric,Pune (Market Yard),Pune,13504,15906,14705,17.41,Demo composite,Demo,demo_generated,
2025-07-11,Turmeric,Pune (Market Yard),Pune,13042,17301,15171,20.6,Demo composite,Demo,demo_generated,
2025-07-12,Turmeric,Pune (Market Yard),Pune,12609,16203,14406,17.68,Demo composite,Demo,demo_generated,
2025-07-13,Turmeric,Pune (Market Yard),Pune,13511,16957,15234,18.73,Demo composite,Demo,demo_generated,
2025-07-14,Turmeric,Pune (Market Yard),Pune,12149,15696,13923,21.81,Demo composite,Demo,demo_generated,
2025-07-15,Turmeric,Pune (Market Yard),Pune,14155,17141,15648,18.55,Demo composite,Demo,demo_generated,
2025-07-16,Turmeric,Pune (Market Yard),Pune,13197,17050,15123,20.36,Demo composite,Demo,demo_generated,
2025-07-17,Turmeric,Pune (Market Yard),Pune,13387,17590,15488,18.68,Demo composite,Demo,demo_generated,
2025-07-18,Turmeric,Pune (Market Yard),Pune,12395,16491,14443,17.87,Demo composite,Demo,demo_generated,
2025-07-19,Turmeric,Pune (Market Yard),Pune,13292,17507,15400,20.76,Demo composite,Demo,demo_generated,
2025-07-20,Turmeric,Pune (Market Yard),Pune,14188,17176,15682,19.62,Demo composite,Demo,demo_generated,
2025-07-21,Turmeric,Pune (Market Yard),Pune,13340,16142,14741,22.96,Demo composite,Demo,demo_generated,
2025-07-22,Turmeric,Pune (Market Yard),Pune,13997,17296,15647,20.32,Demo composite,Demo,demo_generated,
2025-07-23,Turmeric,Pune (Market Yard),Pune,12960,16753,14857,17.64,Demo composite,Demo,demo_generated,
2025-07-24,Turmeric,Pune (Market Yard),Pune,12926,17388,15157,18.8,Demo composite,Demo,demo_generated,
2025-07-25,Turmeric,Pune (Market Yard),Pune,14524,17383,15954,19.35,Demo composite,Demo,demo_generated,
2025-07-26,Turmeric,Pune (Market Yard),Pune,13576,16842,15209,17.41,Demo composite,Demo,demo_generated,
2025-07-27,Turmeric,Pune (Market Yard),Pune,13364,16461,14913,19.48,Demo composite,Demo,demo_generated,
2025-07-28,Turmeric,Pune (Market Yard),Pune,12730,16700,14715,25.32,Demo composite,Demo,demo_generated,
2025-07-29,Turmeric,Pune (Market Yard),Pune,13765,17090,15427,17.9,Demo composite,Demo,demo_generated,
2025-07-30,Turmeric,Pune (Market Yard),Pune,13306,17167,15236,18.17,Demo composite,Demo,demo_generated,
2025-07-31,Turmeric,Pune (Market Yard),Pune,13369,16924,15147,17.39,Demo composite,Demo,demo_generated,
2025-08-01,Turmeric,Pune (Market Yard),Pune,11592,14524,13058,18.67,Demo composite,Demo,demo_generated,
2025-08-02,Turmeric,Pune (Market Yard),Pune,12447,15867,14157,20.25,Demo composite,Demo,demo_generated,
2025-08-03,Turmeric,Pune (Market Yard),Pune,11704,14688,13196,18.32,Demo composite,Demo,demo_generated,
2025-08-04,Turmeric,Pune (Market Yard),Pune,11898,14138,13018,26.14,Demo composite,Demo,demo_generated,
2025-08-05,Turmeric,Pune (Market Yard),Pune,11578,14613,13096,17.87,Demo composite,Demo,demo_generated,
2025-08-06,Turmeric,Pune (Market Yard),Pune,11892,14363,13128,20.1,Demo composite,Demo,demo_generated,
2025-08-07,Turmeric,Pune (Market Yard),Pune,12631,15578,14104,18.78,Demo composite,Demo,demo_generated,
2025-08-08,Turmeric,Pune (Market Yard),Pune,11188,15097,13143,17.99,Demo composite,Demo,demo_generated,
2025-08-09,Turmeric,Pune (Market Yard),Pune,11820,14179,13000,17.25,Demo composite,Demo,demo_generated,
2025-08-10,Turmeric,Pune (Market Yard),Pune,12134,15840,13987,18.43,Demo composite,Demo,demo_generated,
2025-08-11,Turmeric,Pune (Market Yard),Pune,11831,14610,13221,21.61,Demo composite,Demo,demo_generated,
2025-08-12,Turmeric,Pune (Market Yard),Pune,11878,15841,13859,17.41,Demo composite,Demo,demo_generated,
2025-08-13,Turmeric,Pune (Market Yard),Pune,13371,17005,15188,17.14,Demo composite,Demo,demo_generated,
2025-08-14,Turmeric,Pune (Market Yard),Pune,13669,16386,15028,18.17,Demo composite,Demo,demo_generated,
2025-08-15,Turmeric,Pune (Market Yard),Pune,13348,16770,15059,20.68,Demo composite,Demo,demo_generated,
2025-08-16,Turmeric,Pune (Market Yard),Pune,13148,17148,15148,18.73,Demo composite,Demo,demo_generated,
2025-08-17,Turmeric,Pune (Market Yard),Pune,14487,17340,15914,20.4,Demo composite,Demo,demo_generated,
2025-08-18,Turmeric,Pune (Market Yard),Pune,13002,16320,14661,24.35,Demo composite,Demo,demo_generated,
2025-08-19,Turmeric,Pune (Market Yard),Pune,14429,17712,16071,18.88,Demo composite,Demo,demo_generated,
2025-08-20,Turmeric,Pune (Market Yard),Pune,14173,17237,15705,17.77,Demo composite,Demo,demo_generated,
2025-08-21,Turmeric,Pune (Market Yard),Pune,14153,18058,16105,19.27,Demo composite,Demo,demo_generated,
2025-08-22,Turmeric,Pune (Market Yard),Pune,14470,18354,16412,17.87,Demo composite,Demo,demo_generated,
2025-08-23,Turmeric,Pune (Market Yard),Pune,13276,17785,15530,18.9,Demo composite,Demo,demo_generated,
2025-08-24,Turmeric,Pune (Market Yard),Pune,14151,17237,15694,19.97,Demo composite,Demo,demo_generated,
2025-08-25,Turmeric,Pune (Market Yard),Pune,13404,16274,14839,22.18,Demo composite,Demo,demo_generated,
2025-08-26,Turmeric,Pune (Market Yard),Pune,14000,17562,15781,19.24,Demo composite,Demo,demo_generated,
2025-08-27,Turmeric,Pune (Market Yard),Pune,14225,18552,16389,18.11,Demo composite,Demo,demo_generated,
2025-08-28,Turmeric,Pune (Market Yard),Pune,11404,14781,13092,17.48,Demo composite,Demo,demo_generated,
2025-08-29,Turmeric,Pune (Market Yard),Pune,11441,14176,12808,19.56,Demo composite,Demo,demo_generated,
2025-08-30,Turmeric,Pune (Market Yard),Pune,11666,14443,13055,18.75,Demo composite,Demo,demo_generated,
2025-08-31,Turmeric,Pune (Market Yard),Pune,11061,14440,12751,17.2,Demo composite,Demo,demo_generated,
2025-09-01,Turmeric,Pune (Market Yard),Pune,9888,11824,10856,22.92,Demo composite,Demo,demo_generated,
2025-09-02,Turmeric,Pune (Market Yard),Pune,9683,11980,10831,18.03,Demo composite,Demo,demo_generated,
2025-09-03,Turmeric,Pune (Market Yard),Pune,10115,13623,11869,18.12,Demo composite,Demo,demo_generated,
2025-09-04,Turmeric,Pune (Market Yard),Pune,9819,12592,11206,19.19,Demo composite,Demo,demo_generated,
2025-09-05,Turmeric,Pune (Market Yard),Pune,10395,12518,11456,17.66,Demo composite,Demo,demo_generated,
2025-09-06,Turmeric,Pune (Market Yard),Pune,9767,12295,11031,19.87,Demo composite,Demo,demo_generated,
2025-09-07,Turmeric,Pune (Market Yard),Pune,10436,12964,11700,20.84,Demo composite,Demo,demo_generated,
2025-09-08,Turmeric,Pune (Market Yard),Pune,10675,12824,11750,24.43,Demo composite,Demo,demo_generated,
2025-09-09,Turmeric,Pune (Market Yard),Pune,11048,14945,12997,18.3,Demo composite,Demo,demo_generated,
2025-09-10,Turmeric,Pune (Market Yard),Pune,12237,15440,13838,18.44,Demo composite,Demo,demo_generated,
2025-09-11,Turmeric,Pune (Market Yard),Pune,11991,14135,13063,18.91,Demo composite,Demo,demo_generated,
2025-09-12,Turmeric,Pune (Market Yard),Pune,11071,14901,12986,18.24,Demo composite,Demo,demo_generated,
2025-09-13,Turmeric,Pune (Market Yard),Pune,11894,14259,13077,19.57,Demo composite,Demo,demo_generated,
2025-09-14,Turmeric,Pune (Market Yard),Pune,12095,15341,13718,17.16,Demo composite,Demo,demo_generated,
2025-09-15,Turmeric,Pune (Market Yard),Pune,11667,14322,12995,25.8,Demo composite,Demo,demo_generated,
2025-09-16,Turmeric,Pune (Market Yard),Pune,13075,15937,14506,20.15,Demo composite,Demo,demo_generated,
2025-09-17,Turmeric,Pune (Market Yard),Pune,12488,15700,14094,19.79,Demo composite,Demo,demo_generated,
2025-09-18,Turmeric,Pune (Market Yard),Pune,12281,16178,14229,20.23,Demo composite,Demo,demo_generated,
2025-09-19,Turmeric,Pune (Market Yard),Pune,12589,15731,14160,20.3,Demo composite,Demo,demo_generated,
2025-09-20,Turmeric,Pune (Market Yard),Pune,12405,15798,14101,19.11,Demo composite,Demo,demo_generated,
2025-09-21,Turmeric,Pune (Market Yard),Pune,12790,15469,14130,19.5,Demo composite,Demo,demo_generated,
2025-09-22,Turmeric,Pune (Market Yard),Pune,11659,15462,13560,22.63,Demo composite,Demo,demo_generated,
2025-09-23,Turmeric,Pune (Market Yard),Pune,11096,13665,12380,18.82,Demo composite,Demo,demo_generated,
2025-09-24,Turmeric,Pune (Market Yard),Pune,10284,12528,11406,20.67,Demo composite,Demo,demo_generated,
2025-09-25,Turmeric,Pune (Market Yard),Pune,10586,13020,11803,18.92,Demo composite,Demo,demo_generated,
2025-09-26,Turmeric,Pune (Market Yard),Pune,10797,13608,12202,20.41,Demo composite,Demo,demo_generated,
2025-09-27,Turmeric,Pune (Market Yard),Pune,11137,13537,12337,18.84,Demo composite,Demo,demo_generated,
2025-09-28,Turmeric,Pune (Market Yard),Pune,10802,13015,11909,20.32,Demo composite,Demo,demo_generated,
2025-09-29,Turmeric,Pune (Market Yard),Pune,9883,12733,11308,22.63,Demo composite,Demo,demo_generated,
2025-09-30,Turmeric,Pune (Market Yard),Pune,10970,14081,12525,17.14,Demo composite,Demo,demo_generated,
2025-10-01,Turmeric,Pune (Market Yard),Pune,9794,12431,11112,20.08,Demo composite,Demo,demo_generated,
2025-10-02,Turmeric,Pune (Market Yard),Pune,10007,11934,10970,19.43,Demo composite,Demo,demo_generated,
2025-10-03,Turmeric,Pune (Market Yard),Pune,9723,12661,11192,18.34,Demo composite,Demo,demo_generated,
2025-10-04,Turmeric,Pune (Market Yard),Pune,9003,12011,10507,17.41,Demo composite,Demo,demo_generated,
2025-10-05,Turmeric,Pune (Market Yard),Pune,10275,12103,11189,20.8,Demo composite,Demo,demo_generated,
2025-10-06,Turmeric,Pune (Market Yard),Pune,10342,12801,11571,21.84,Demo composite,Demo,demo_generated,
2025-10-07,Turmeric,Pune (Market Yard),Pune,11561,14145,12853,18.12,Demo composite,Demo,demo_generated,
2025-10-08,Turmeric,Pune (Market Yard),Pune,11185,13550,12367,17.65,Demo composite,Demo,demo_generated,
2025-10-09,Turmeric,Pune (Market Yard),Pune,11132,14203,12668,20.34,Demo composite,Demo,demo_generated,
2025-10-10,Turmeric,Pune (Market Yard),Pune,10573,14160,12366,18.46,Demo composite,Demo,demo_generated,
2025-10-11,Turmeric,Pune (Market Yard),Pune,11706,14765,13236,18.6,Demo composite,Demo,demo_generated,
2025-10-12,Turmeric,Pune (Market Yard),Pune,11514,15171,13343,18.43,Demo composite,Demo,demo_generated,
2025-10-13,Turmeric,Pune (Market Yard),Pune,10904,14695,12800,24.59,Demo composite,Demo,demo_generated,
2025-10-14,Turmeric,Pune (Market Yard),Pune,11893,15586,13739,20.26,Demo composite,Demo,demo_generated,
2025-10-15,Turmeric,Pune (Market Yard),Pune,11598,15122,13360,19.4,Demo composite,Demo,demo_generated,
2025-10-16,Turmeric,Pune (Market Yard),Pune,11124,14776,12950,19.37,Demo composite,Demo,demo_generated,
2025-10-17,Turmeric,Pune (Market Yard),Pune,12291,14959,13625,19.99,Demo composite,Demo,demo_generated,
2025-10-18,Turmeric,Pune (Market Yard),Pune,11462,14554,13008,20.59,Demo composite,Demo,demo_generated,
2025-10-19,Turmeric,Pune (Market Yard),Pune,11821,14623,13222,18.34,Demo composite,Demo,demo_generated,
2025-10-20,Turmeric,Pune (Market Yard),Pune,11207,13744,12476,24.48,Demo composite,Demo,demo_generated,
2025-10-21,Turmeric,Pune (Market Yard),Pune,9416,12513,10965,19.15,Demo composite,Demo,demo_generated,
2025-10-22,Turmeric,Pune (Market Yard),Pune,9537,11314,10425,19.04,Demo composite,Demo,demo_generated,
2025-10-23,Turmeric,Pune (Market Yard),Pune,10052,12092,11072,17.87,Demo composite,Demo,demo_generated,
2025-10-24,Turmeric,Pune (Market Yard),Pune,9623,11803,10713,18.61,Demo composite,Demo,demo_generated,
2025-10-25,Turmeric,Pune (Market Yard),Pune,8887,11628,10257,19.35,Demo composite,Demo,demo_generated,
2025-10-26,Turmeric,Pune (Market Yard),Pune,9061,12087,10574,20.47,Demo composite,Demo,demo_generated,
2025-10-27,Turmeric,Pune (Market Yard),Pune,8882,11796,10339,25.1,Demo composite,Demo,demo_generated,
2025-10-28,Turmeric,Pune (Market Yard),Pune,9796,12098,10947,20.33,Demo composite,Demo,demo_generated,
2025-10-29,Turmeric,Pune (Market Yard),Pune,9154,11536,10345,20.81,Demo composite,Demo,demo_generated,
2025-10-30,Turmeric,Pune (Market Yard),Pune,8887,11153,10020,19.34,Demo composite,Demo,demo_generated,
2025-10-31,Turmeric,Pune (Market Yard),Pune,9130,11917,10523,17.37,Demo composite,Demo,demo_generated,
2025-11-01,Turmeric,Pune (Market Yard),Pune,9133,11278,10205,17.76,Demo composite,Demo,demo_generated,
2025-11-02,Turmeric,Pune (Market Yard),Pune,8839,11634,10236,18.19,Demo composite,Demo,demo_generated,
2025-11-03,Turmeric,Pune (Market Yard),Pune,8409,10273,9341,21.88,Demo composite,Demo,demo_generated,
2025-11-04,Turmeric,Pune (Market Yard),Pune,9112,11863,10487,19.75,Demo composite,Demo,demo_generated,
2025-11-05,Turmeric,Pune (Market Yard),Pune,8960,11516,10238,18.3,Demo composite,Demo,demo_generated,
2025-11-06,Turmeric,Pune (Market Yard),Pune,8428,10798,9613,20.9,Demo composite,Demo,demo_generated,
2025-11-07,Turmeric,Pune (Market Yard),Pune,8504,10537,9520,20.3,Demo composite,Demo,demo_generated,
2025-11-08,Turmeric,Pune (Market Yard),Pune,8672,10300,9486,18.72,Demo composite,Demo,demo_generated,
2025-11-09,Turmeric,Pune (Market Yard),Pune,9037,11047,10042,18.24,Demo composite,Demo,demo_generated,
2025-11-10,Turmeric,Pune (Market Yard),Pune,8394,10138,9266,25.41,Demo composite,Demo,demo_generated,
2025-11-11,Turmeric,Pune (Market Yard),Pune,9376,11445,10411,17.55,Demo composite,Demo,demo_generated,
2025-11-12,Turmeric,Pune (Market Yard),Pune,9284,11304,10294,20.78,Demo composite,Demo,demo_generated,
2025-11-13,Turmeric,Pune (Market Yard),Pune,8639,11462,10051,19.11,Demo composite,Demo,demo_generated,
2025-11-14,Turmeric,Pune (Market Yard),Pune,8558,10701,9629,19.91,Demo composite,Demo,demo_generated,
2025-11-15,Turmeric,Pune (Market Yard),Pune,9487,11333,10410,17.68,Demo composite,Demo,demo_generated,
2025-11-16,Turmeric,Pune (Market Yard),Pune,8883,11780,10331,19.33,Demo composite,Demo,demo_generated,
2025-11-17,Turmeric,Pune (Market Yard),Pune,7970,9977,8973,21.85,Demo composite,Demo,demo_generated,
2025-11-18,Turmeric,Pune (Market Yard),Pune,8828,11424,10126,19.73,Demo composite,Demo,demo_generated,
2025-11-19,Turmeric,Pune (Market Yard),Pune,8518,11392,9955,20.6,Demo composite,Demo,demo_generated,
2025-11-20,Turmeric,Pune (Market Yard),Pune,9067,10860,9964,18.82,Demo composite,Demo,demo_generated,
2025-11-21,Turmeric,Pune (Market Yard),Pune,9100,11325,10213,19.63,Demo composite,Demo,demo_generated,
2025-11-22,Turmeric,Pune (Market Yard),Pune,8771,11148,9959,19.51,Demo composite,Demo,demo_generated,
2025-11-23,Turmeric,Pune (Market Yard),Pune,8748,11176,9962,18.11,Demo composite,Demo,demo_generated,
2025-11-24,Turmeric,Pune (Market Yard),Pune,8696,10212,9454,22.25,Demo composite,Demo,demo_generated,
2025-11-25,Turmeric,Pune (Market Yard),Pune,9134,11144,10139,17.28,Demo composite,Demo,demo_generated,
2025-11-26,Turmeric,Pune (Market Yard),Pune,9304,11896,10600,19.19,Demo composite,Demo,demo_generated,
2025-11-27,Turmeric,Pune (Market Yard),Pune,9308,11255,10282,17.16,Demo composite,Demo,demo_generated,
2025-11-28,Turmeric,Pune (Market Yard),Pune,9822,11865,10844,18.31,Demo composite,Demo,demo_generated,
2025-11-29,Turmeric,Pune (Market Yard),Pune,9277,12041,10659,17.34,Demo composite,Demo,demo_generated,
2025-11-30,Turmeric,Pune (Market Yard),Pune,8540,11337,9939,20.28,Demo composite,Demo,demo_generated,
2025-12-01,Turmeric,Pune (Market Yard),Pune,9152,11117,10135,24.73,Demo composite,Demo,demo_generated,
2025-12-02,Turmeric,Pune (Market Yard),Pune,9595,12781,11188,17.91,Demo composite,Demo,demo_generated,
2025-12-03,Turmeric,Pune (Market Yard),Pune,9939,12510,11225,19.61,Demo composite,Demo,demo_generated,
2025-12-04,Turmeric,Pune (Market Yard),Pune,10091,12892,11492,18.59,Demo composite,Demo,demo_generated,
2025-12-05,Turmeric,Pune (Market Yard),Pune,9870,12417,11143,19.52,Demo composite,Demo,demo_generated,
